hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46135,-39.5171,-8.12456,598.0,9,2,4,4512601878822912.0
46140,-45.9291,-6.47587,598.0,9,2,4,4.458878366300242e+17
46148,-62.7797,-10.11,598.0,9,2,4,6.665354249104261e+17
46426,-31.7791,-43.4831,598.0,9,2,14,8.377011416502108e+17
47045,14.4612,-27.8569,598.0,9,2,36,1.0358732691498598e+17
47047,23.6973,-30.2973,598.0,9,2,36,3.7380124297291366e+17
47062,14.0877,-27.056,598.0,9,2,36,8.331668244167393e+17
47069,24.1797,-43.351,598.0,9,2,36,1.035926870341714e+17
47079,39.4414,-52.5442,598.0,9,2,36,1.1710341719680614e+17
47338,29.1388,-9.71547,598.0,9,2,47,3.017470161893458e+17
47372,34.3169,-16.7852,598.0,9,2,47,6.845492049446175e+17
47377,39.3382,-16.8627,598.0,9,2,47,5.629531832367186e+17
47657,36.0152,5.84406,598.0,9,2,58,6.89053560486232e+17
47970,29.2322,38.2684,598.0,9,2,68,6.935579160278467e+17
48007,37.6312,40.3266,598.0,9,2,68,3.602895507376046e+17
48016,34.5544,35.6462,598.0,9,2,68,9.682896566448292e+17
48268,2.75214,46.7589,598.0,9,2,79,3.017490777736479e+17
48305,4.24389,34.4869,598.0,9,2,79,1.5313386348321178e+17
48561,-31.4033,44.9775,598.0,9,2,90,4.1883668949080474e+17
48837,-33.3671,13.1987,598.0,9,2,101,1.531247237928059e+17
49162,-53.5982,-8.26564,698.0,9,4,4,4.458878366300242e+17
49200,-46.0653,-9.54239,698.0,9,4,4,4512601878822912.0
49207,-73.8991,-11.494,698.0,9,4,4,6.665354249104261e+17
49455,-37.1615,-50.4009,698.0,9,4,14,8.377011416502108e+17
50076,28.0181,-50.6497,698.0,9,4,36,1.035926870341714e+17
50080,27.4059,-35.4879,698.0,9,4,36,3.7380124297291366e+17
50083,45.7826,-61.4568,698.0,9,4,36,1.1710341719680614e+17
50092,16.3449,-31.6964,698.0,9,4,36,8.331668244167393e+17
50094,16.8947,-32.498,698.0,9,4,36,1.0358732691498598e+17
50348,45.6605,-20.1309,698.0,9,4,47,5.629531832367186e+17
50355,39.9616,-19.6645,698.0,9,4,47,6.845492049446175e+17
50384,33.9437,-11.2187,698.0,9,4,47,3.017470161893458e+17
50686,42.0031,7.17878,698.0,9,4,58,6.89053560486232e+17
50937,43.3463,47.4443,698.0,9,4,68,3.602895507376046e+17
50957,34.0365,44.8174,698.0,9,4,68,6.935579160278467e+17
50965,39.8654,41.9416,698.0,9,4,68,9.682896566448292e+17
51263,3.36245,54.5136,698.0,9,4,79,3.017490777736479e+17
51277,4.85111,40.2905,698.0,9,4,79,1.5313386348321178e+17
51572,-36.5191,52.7517,698.0,9,4,90,4.1883668949080474e+17
51893,-38.8512,15.6868,698.0,9,4,101,1.531247237928059e+17
52209,-62.7832,-10.7279,818.0,9,6,4,4.458878366300242e+17
52216,-53.9721,-11.2864,818.0,9,6,4,4512601878822912.0
52242,-87.3117,-12.9658,818.0,9,6,4,6.665354249104261e+17
52529,-43.7443,-58.5704,818.0,9,6,14,8.377011416502108e+17
53128,19.0664,-37.19,818.0,9,6,36,8.331668244167393e+17
53129,53.2988,-72.191,818.0,9,6,36,1.1710341719680614e+17
53132,19.8673,-38.0186,818.0,9,6,36,1.0358732691498598e+17
53136,31.6946,-41.8166,818.0,9,6,36,3.7380124297291366e+17
53143,32.6183,-59.4962,818.0,9,6,36,1.035926870341714e+17
53399,53.0942,-24.1842,818.0,9,6,47,5.629531832367186e+17
53406,46.7251,-23.2237,818.0,9,6,47,6.845492049446175e+17
53431,39.7337,-13.0758,818.0,9,6,47,3.017470161893458e+17
53704,49.1879,8.85227,818.0,9,6,58,6.89053560486232e+17
53966,46.1259,49.6567,818.0,9,6,68,9.682896566448292e+17
53987,49.9672,56.3099,818.0,9,6,68,3.602895507376046e+17
54019,39.7656,52.6801,818.0,9,6,68,6.935579160278467e+17
54273,4.19034,63.7584,818.0,9,6,79,3.017490777736479e+17
54300,5.59858,47.2389,818.0,9,6,79,1.5313386348321178e+17
54575,-42.5883,62.1771,818.0,9,6,90,4.1883668949080474e+17
54885,-45.4526,18.8541,818.0,9,6,101,1.531247237928059e+17
55179,-103.097,-14.3056,958.0,9,8,3,6.665354249104261e+17
55194,-63.1834,-13.3436,958.0,9,8,4,4512601878822912.0
55228,-73.405,-14.0492,958.0,9,8,4,4.458878366300242e+17
55459,-51.556,-68.0247,958.0,9,8,14,8.377011416502108e+17
55976,37.8028,-69.8703,958.0,9,8,36,1.035926870341714e+17
55977,36.5682,-49.2911,958.0,9,8,36,3.7380124297291366e+17
55988,23.347,-44.4626,958.0,9,8,36,1.0358732691498598e+17
55996,22.2021,-43.6468,958.0,9,8,36,8.331668244167393e+17
56017,62.0341,-84.7635,958.0,9,8,38,1.1710341719680614e+17
56226,46.5091,-15.1787,958.0,9,8,47,3.017470161893458e+17
56231,54.5712,-27.3937,958.0,9,8,47,6.845492049446175e+17
56233,61.6579,-28.9761,958.0,9,8,47,5.629531832367186e+17
56496,57.534,10.9074,958.0,9,8,58,6.89053560486232e+17
56688,57.2227,66.8836,958.0,9,8,68,3.602895507376046e+17
56692,46.4081,61.8433,958.0,9,8,68,6.935579160278467e+17
56696,53.1967,58.7823,958.0,9,8,68,9.682896566448292e+17
56946,6.44147,55.3998,958.0,9,8,79,1.5313386348321178e+17
56963,5.2415,74.5655,958.0,9,8,79,3.017490777736479e+17
57207,-49.5863,73.3098,958.0,9,8,90,4.1883668949080474e+17
57479,-53.0196,22.6379,958.0,9,8,101,1.531247237928059e+17
57724,-118.902,-15.3997,1098.0,9,10,3,6.665354249104261e+17
57731,-72.3536,-15.4423,1098.0,9,10,4,4512601878822912.0
57736,-84.0292,-17.5769,1098.0,9,10,4,4.458878366300242e+17
57962,-59.4453,-77.3389,1098.0,9,10,14,8.377011416502108e+17
58379,42.8762,-80.2547,1098.0,9,10,36,1.035926870341714e+17
58397,26.8694,-50.8804,1098.0,9,10,36,1.0358732691498598e+17
58398,25.2526,-50.1559,1098.0,9,10,36,8.331668244167393e+17
58403,41.332,-56.7778,1098.0,9,10,36,3.7380124297291366e+17
58417,70.6377,-97.4117,1098.0,9,10,38,1.1710341719680614e+17
58592,62.3524,-31.6451,1098.0,9,10,47,6.845492049446175e+17
58603,70.1837,-33.9689,1098.0,9,10,47,5.629531832367186e+17
58610,53.3083,-17.2373,1098.0,9,10,47,3.017470161893458e+17
58805,65.9535,13.1859,1098.0,9,10,58,6.89053560486232e+17
58993,52.9948,71.0181,1098.0,9,10,68,6.935579160278467e+17
59011,64.1873,77.7512,1098.0,9,10,68,3.602895507376046e+17
59023,60.0758,68.1455,1098.0,9,10,68,9.682896566448292e+17
59229,6.44622,85.412,1098.0,9,10,79,3.017490777736479e+17
59234,7.23094,63.5191,1098.0,9,10,79,1.5313386348321178e+17
59413,-56.4104,84.5414,1098.0,9,10,90,4.1883668949080474e+17
59651,-60.5037,26.4956,1098.0,9,10,101,1.531247237928059e+17
59892,-141.654,-16.4532,1298.0,9,12,3,6.665354249104261e+17
59913,-85.4094,-18.4739,1298.0,9,12,4,4512601878822912.0
59925,-98.6059,-23.2361,1298.0,9,12,4,4.458878366300242e+17
60114,-71.0202,-90.5746,1298.0,9,12,16,8.377011416502108e+17
60416,49.9133,-95.0319,1298.0,9,12,35,1.035926870341714e+17
60436,29.5491,-59.4638,1298.0,9,12,36,8.331668244167393e+17
60441,47.9071,-67.4118,1298.0,9,12,36,3.7380124297291366e+17
60446,31.9245,-59.9909,1298.0,9,12,36,1.0358732691498598e+17
60463,82.6964,-115.546,1298.0,9,12,38,1.1710341719680614e+17
60608,81.9181,-41.2107,1298.0,9,12,47,5.629531832367186e+17
60611,73.4993,-37.7235,1298.0,9,12,47,6.845492049446175e+17
60613,63.1875,-20.1388,1298.0,9,12,47,3.017470161893458e+17
60804,77.9012,16.6713,1298.0,9,12,58,6.89053560486232e+17
60988,69.672,81.7505,1298.0,9,12,70,9.682896566448292e+17
60994,62.336,84.1864,1298.0,9,12,70,6.935579160278467e+17
60999,73.6485,93.5832,1298.0,9,12,70,3.602895507376046e+17
61149,8.39814,75.1634,1298.0,9,12,79,1.5313386348321178e+17
61150,8.36694,100.895,1298.0,9,12,79,3.017490777736479e+17
61369,-66.0718,100.744,1298.0,9,12,92,4.1883668949080474e+17
61530,-71.0968,32.3446,1298.0,9,12,101,1.531247237928059e+17
61725,-164.564,-16.9733,1498.0,9,14,3,6.665354249104261e+17
61752,-98.4579,-21.6065,1498.0,9,14,4,4512601878822912.0
61801,-112.701,-29.679,1498.0,9,14,7,4.458878366300242e+17
61919,-82.7578,-103.614,1498.0,9,14,16,8.377011416502108e+17
62178,56.7873,-109.857,1498.0,9,14,35,1.035926870341714e+17
62188,33.7442,-68.702,1498.0,9,14,36,8.331668244167393e+17
62190,37.0059,-69.1442,1498.0,9,14,36,1.0358732691498598e+17
62199,54.2422,-78.1324,1498.0,9,14,36,3.7380124297291366e+17
62217,94.468,-133.792,1498.0,9,14,38,1.1710341719680614e+17
62343,73.0338,-22.9725,1498.0,9,14,47,3.017470161893458e+17
62346,84.5981,-43.9985,1498.0,9,14,47,6.845492049446175e+17
62366,93.3448,-48.7858,1498.0,9,14,48,5.629531832367186e+17
62497,89.9261,20.4838,1498.0,9,14,58,6.89053560486232e+17
62655,78.8615,95.5563,1498.0,9,14,70,9.682896566448292e+17
62656,71.6222,97.4043,1498.0,9,14,70,6.935579160278467e+17
62657,82.6039,109.69,1498.0,9,14,70,3.602895507376046e+17
62796,9.42022,86.8756,1498.0,9,14,79,1.5313386348321178e+17
62805,10.3073,116.415,1498.0,9,14,80,3.017490777736479e+17
62977,-75.5154,117.184,1498.0,9,14,92,4.1883668949080474e+17
63120,-81.5374,38.4552,1498.0,9,14,101,1.531247237928059e+17
