hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
9,-97.2548,-10.8891,-1502.5,7,2,1,7.070727693590856e+17
10,-90.2929,-3.26937,-1502.5,7,2,1,6.755495648323174e+16
17,-97.2557,-6.57587,-1502.5,7,2,1,8.24159968759382e+17
18,-79.9994,-7.17379,-1502.5,7,2,1,1.0358464685539328e+17
22,-136.308,0.330197,-1502.0,7,2,2,4513426512543744.0
23,-110.555,2.52188,-1502.0,7,2,2,5.359315854724956e+17
24,-129.148,-3.79354,-1502.0,7,2,2,8.196559568151511e+17
25,-153.202,-12.6639,-1502.0,7,2,2,4.1883730796609536e+17
26,-136.492,-9.08835,-1502.0,7,2,2,7.611100550125322e+17
27,-150.699,-10.1456,-1502.0,7,2,2,8.016449255600292e+17
28,-174.038,-2.01485,-1502.0,7,2,2,2.1169007320734106e+17
29,-103.95,-15.9393,-1498.0,7,2,3,1.396192850298798e+17
30,-143.559,-16.1636,-1498.0,7,2,3,2.251876092304425e+17
32,-104.363,-13.7755,-1498.0,7,2,3,8.737028631953408e+17
33,-115.442,-14.9676,-1498.0,7,2,3,8.737243036720824e+17
34,-109.871,-21.1573,-1498.0,7,2,3,4.458650904832246e+17
35,-79.3203,-17.989,-1498.0,7,2,4,6.575380525408584e+17
39,-85.6386,-16.1345,-1498.0,7,2,4,1.3961921631040307e+17
41,-83.1324,-28.417,-1498.0,7,2,4,2.703197440521011e+16
51,-151.273,-30.1087,-1502.0,7,2,5,1.0358973209667174e+17
52,-116.417,-30.6427,-1502.0,7,2,5,6.710412922805289e+17
53,-153.128,-32.9079,-1502.0,7,2,5,9.277446156147753e+17
57,-108.58,-29.0562,-1502.0,7,2,5,4.954038617505792e+17
61,-70.2361,-36.0471,-1502.0,7,2,6,5.584546001311498e+17
62,-77.8816,-32.3408,-1502.0,7,2,6,3.96317454403371e+17
63,-72.8297,-27.434,-1502.0,7,2,6,6.755516264166195e+16
68,-75.3879,-32.282,-1502.0,7,2,6,1.801707856907469e+16
74,-90.9964,-33.5518,-1502.0,7,2,6,6.305575490237235e+16
75,-67.7941,-37.0921,-1502.0,7,2,6,2.2068160442138624e+17
