hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46135,-39.5171,-8.12456,598.0,9,2,4,4512601878822912.0
46144,-33.755,-7.30684,598.0,9,2,4,3.017565681966121e+17
46411,-32.3005,-41.168,598.0,9,2,14,1.1260016116681933e+17
46426,-31.7791,-43.4831,598.0,9,2,14,8.377011416502108e+17
46713,-6.09096,-71.3389,598.0,9,2,25,7.160822363565588e+17
46714,-7.24526,-45.8573,598.0,9,2,25,3.647977545699164e+17
46724,-4.00503,-39.7364,598.0,9,2,25,8.782037827631186e+17
46730,-3.26792,-65.4207,598.0,9,2,25,8.016500108013076e+17
47034,27.3809,-36.2126,598.0,9,2,36,2.116750923614126e+17
47062,14.0877,-27.056,598.0,9,2,36,8.331668244167393e+17
47069,24.1797,-43.351,598.0,9,2,36,1.035926870341714e+17
47085,19.3404,-32.4697,598.0,9,2,36,2.927489566250107e+17
47329,35.5278,-13.7149,598.0,9,2,47,5.179179428772577e+17
47657,36.0152,5.84406,598.0,9,2,58,6.89053560486232e+17
47687,34.0342,9.27644,598.0,9,2,58,4.458683202986312e+17
47987,18.0462,25.5562,598.0,9,2,68,2.703815915811635e+16
48001,20.6003,24.9282,598.0,9,2,68,5.854779158822912e+17
48007,37.6312,40.3266,598.0,9,2,68,3.602895507376046e+17
48277,3.18697,45.2739,598.0,9,2,79,4.098312769424589e+17
48281,2.1929,50.4867,598.0,9,2,79,4535210586669056.0
48297,4.17668,52.7512,598.0,9,2,79,4515556816322560.0
48305,4.24389,34.4869,598.0,9,2,79,1.5313386348321178e+17
48552,-31.0687,52.6612,598.0,9,2,90,1.8015360582156288e+17
48570,-15.6167,26.9673,598.0,9,2,90,1.666426007810212e+17
48593,-19.8531,35.1246,598.0,9,2,90,3.467775149049119e+17
49187,-39.3493,-8.34139,698.0,9,4,4,3.017565681966121e+17
49200,-46.0653,-9.54239,698.0,9,4,4,4512601878822912.0
49443,-37.6725,-48.0737,698.0,9,4,14,1.1260016116681933e+17
49455,-37.1615,-50.4009,698.0,9,4,14,8.377011416502108e+17
49741,-7.45241,-82.265,698.0,9,4,25,7.160822363565588e+17
49751,-3.03158,-76.4377,698.0,9,4,25,8.016500108013076e+17
49758,-4.92898,-46.3781,698.0,9,4,25,8.782037827631186e+17
49783,-8.28967,-53.3923,698.0,9,4,25,3.647977545699164e+17
50065,22.79,-37.9076,698.0,9,4,36,2.927489566250107e+17
50076,28.0181,-50.6497,698.0,9,4,36,1.035926870341714e+17
50092,16.3449,-31.6964,698.0,9,4,36,8.331668244167393e+17
50096,31.92,-42.3757,698.0,9,4,36,2.116750923614126e+17
50338,41.2334,-16.403,698.0,9,4,47,5.179179428772577e+17
50686,42.0031,7.17878,698.0,9,4,58,6.89053560486232e+17
50688,39.7511,10.7004,698.0,9,4,58,4.458683202986312e+17
50937,43.3463,47.4443,698.0,9,4,68,3.602895507376046e+17
50990,21.1775,29.7614,698.0,9,4,68,2.703815915811635e+16
50998,23.9537,29.2395,698.0,9,4,68,5.854779158822912e+17
51268,4.31543,61.5241,698.0,9,4,79,4515556816322560.0
51277,4.85111,40.2905,698.0,9,4,79,1.5313386348321178e+17
51290,3.07169,52.7309,698.0,9,4,79,4.098312769424589e+17
51298,2.14956,58.8579,698.0,9,4,79,4535210586669056.0
51566,-37.059,61.3838,698.0,9,4,90,1.8015360582156288e+17
51567,-23.4909,40.7738,698.0,9,4,90,3.467775149049119e+17
51610,-17.9795,31.5888,698.0,9,4,90,1.666426007810212e+17
52216,-53.9721,-11.2864,818.0,9,6,4,4512601878822912.0
52250,-46.0843,-9.4441,818.0,9,6,4,3.017565681966121e+17
52505,-44.0871,-56.3542,818.0,9,6,14,1.1260016116681933e+17
52529,-43.7443,-58.5704,818.0,9,6,14,8.377011416502108e+17
52823,-2.36332,-89.614,818.0,9,6,25,8.016500108013076e+17
52827,-9.23925,-95.4098,818.0,9,6,25,7.160822363565588e+17
52841,-6.15418,-54.2985,818.0,9,6,25,8.782037827631186e+17
52845,-9.50308,-62.4375,818.0,9,6,25,3.647977545699164e+17
53111,37.3501,-49.8015,818.0,9,6,36,2.116750923614126e+17
53128,19.0664,-37.19,818.0,9,6,36,8.331668244167393e+17
