hit_id,x,y,z,volume_id,layer_id,module_id
118009,-838.339,-28.3708,1217.5,18,2,1
118010,-833.128,-107.88,1217.5,18,2,1
118011,-879.552,-35.6418,1217.5,18,2,1
118012,-819.617,4.00308,1217.5,18,2,1
118013,-762.45,-73.1232,1217.5,18,2,1
118014,-954.616,5.28961,1225.5,18,2,2
118015,-871.242,-12.2974,1225.5,18,2,2
118016,-952.585,-26.9866,1225.5,18,2,2
118017,-932.211,-19.5726,1225.5,18,2,2
118018,-970.473,-73.9224,1225.5,18,2,2
118019,-951.165,-49.5619,1225.5,18,2,2
118020,-968.651,-171.342,1222.5,18,2,3
118021,-875.776,-158.695,1222.5,18,2,3
118022,-948.751,-186.86,1222.5,18,2,3
118023,-983.78,-147.535,1222.5,18,2,3
118024,-761.664,-141.394,1214.5,18,2,4
118025,-747.225,-167.78,1214.5,18,2,4
118026,-823.538,-103.982,1214.5,18,2,4
118027,-836.3,-199.752,1214.5,18,2,4
118028,-834.907,-206.755,1214.5,18,2,4
118029,-785.337,-162.759,1214.5,18,2,4
118030,-748.291,-162.425,1214.5,18,2,4
118031,-852.854,-322.595,1225.5,18,2,5
118032,-944.46,-309.902,1225.5,18,2,5
118033,-832.108,-319.135,1225.5,18,2,5
118034,-845.125,-211.762,1225.5,18,2,5
118035,-837.81,-267.931,1225.5,18,2,5
118036,-944.738,-309.046,1225.5,18,2,5
118037,-919.32,-319.966,1225.5,18,2,5
118038,-788.036,-319.143,1217.5,18,2,6
118039,-765.35,-321.263,1217.5,18,2,6
118040,-803.754,-272.838,1217.5,18,2,6
118041,-729.972,-199.003,1217.5,18,2,6
118042,-840.55,-261.504,1217.5,18,2,6
118043,-832.983,-316.152,1217.5,18,2,6
118044,-798.072,-257.223,1217.5,18,2,6
118045,-885.406,-404.108,1222.5,18,2,7
118046,-876.068,-458.147,1222.5,18,2,7
118047,-888.592,-446.189,1222.5,18,2,7
118048,-873.382,-454.085,1222.5,18,2,7
118049,-833.73,-318.519,1222.5,18,2,7
118050,-813.923,-409.461,1222.5,18,2,7
118051,-886.284,-426.669,1222.5,18,2,7
118052,-791.944,-431.744,1222.5,18,2,7
118053,-684.019,-343.944,1214.5,18,2,8
118054,-739.042,-349.938,1214.5,18,2,8
118055,-764.902,-321.013,1214.5,18,2,8
118056,-687.853,-359.683,1214.5,18,2,8
118057,-713.076,-332.049,1214.5,18,2,8
118058,-818.204,-565.794,1225.5,18,2,9
118059,-761.812,-499.379,1225.5,18,2,9
118060,-781.042,-488.487,1225.5,18,2,9
118061,-749.39,-460.725,1225.5,18,2,9
118062,-850.446,-495.58,1225.5,18,2,9
118063,-707.404,-450.375,1217.5,18,2,10
118064,-741.746,-455.137,1217.5,18,2,10
118065,-623.506,-444.901,1217.5,18,2,10
118066,-709.618,-465.781,1217.5,18,2,10
118067,-648.528,-482.33,1217.5,18,2,10
118068,-717.368,-545.412,1222.5,18,2,11
118069,-737.239,-570.339,1222.5,18,2,11
118070,-699.929,-599.123,1222.5,18,2,11
118071,-571.097,-557.26,1214.5,18,2,12
118072,-631.266,-535.969,1214.5,18,2,12
118073,-568.513,-528.659,1214.5,18,2,12
118074,-676.573,-563.173,1214.5,18,2,12
118075,-645.72,-503.715,1214.5,18,2,12
118076,-636.937,-513.729,1214.5,18,2,12
118077,-581.817,-545.035,1214.5,18,2,12
118078,-681.453,-541.835,1214.5,18,2,12
118079,-612.356,-557.532,1214.5,18,2,12
118080,-608.377,-498.977,1214.5,18,2,12
118081,-681.173,-738.173,1225.5,18,2,13
118082,-590.887,-651.757,1225.5,18,2,13
118083,-590.766,-637.604,1225.5,18,2,13
118084,-623.25,-749.766,1225.5,18,2,13
118085,-561.773,-650.135,1217.5,18,2,14
118086,-494.917,-611.937,1217.5,18,2,14
118087,-553.247,-657.612,1217.5,18,2,14
118088,-551.668,-631.332,1217.5,18,2,14
118089,-583.743,-658.533,1217.5,18,2,14
118090,-552.795,-616.51,1217.5,18,2,14
118091,-544.09,-679.475,1217.5,18,2,14
118092,-624.166,-749.458,1222.5,18,2,15
118093,-531.29,-688.385,1222.5,18,2,15
118094,-518.498,-800.52,1222.5,18,2,15
118095,-562.764,-781.214,1222.5,18,2,15
118096,-468.815,-720.099,1214.5,18,2,16
118097,-491.667,-700.66,1214.5,18,2,16
118098,-423.939,-650.021,1214.5,18,2,16
118099,-506.204,-732.64,1214.5,18,2,16
118100,-449.309,-733.133,1214.5,18,2,16
118101,-503.974,-880.98,1225.5,18,2,17
118102,-424.156,-758.709,1225.5,18,2,17
118103,-383.401,-816.718,1225.5,18,2,17
118104,-437.431,-866.135,1225.5,18,2,17
118105,-518.26,-861.258,1225.5,18,2,17
118106,-402.841,-877.238,1225.5,18,2,17
118107,-503.958,-869.121,1225.5,18,2,17
118108,-475.122,-825.634,1225.5,18,2,17
118109,-481.935,-845.624,1225.5,18,2,17
118110,-456.051,-847.986,1225.5,18,2,17
118111,-413.342,-859.597,1225.5,18,2,17
118112,-379.164,-795.311,1225.5,18,2,17
118113,-385.017,-791.318,1217.5,18,2,18
118114,-399.499,-714.601,1217.5,18,2,18
118115,-379.607,-805.581,1217.5,18,2,18
118116,-320.154,-742.134,1217.5,18,2,18
118117,-345.827,-683.09,1217.5,18,2,18
118118,-337.837,-675.434,1217.5,18,2,18
118119,-359.68,-711.046,1217.5,18,2,18
118120,-429.332,-757.868,1217.5,18,2,18
118121,-280.679,-834.905,1222.5,18,2,19
118122,-385.72,-916.357,1222.5,18,2,19
118123,-401.068,-876.724,1222.5,18,2,19
118124,-349.494,-941.885,1222.5,18,2,19
118125,-296.39,-839.87,1222.5,18,2,19
118126,-383.564,-816.541,1222.5,18,2,19
118127,-282.702,-856.475,1222.5,18,2,19
118128,-380.65,-884.808,1222.5,18,2,19
118129,-407.525,-851.796,1222.5,18,2,19
118130,-380.274,-907.328,1222.5,18,2,19
118131,-381.486,-794.993,1222.5,18,2,19
118132,-296.9,-895.596,1222.5,18,2,19
118133,-289.116,-831.177,1214.5,18,2,20
118134,-235.678,-750.471,1214.5,18,2,20
118135,-231.853,-773.735,1214.5,18,2,20
118136,-208.198,-737.834,1214.5,18,2,20
118137,-302.45,-848.617,1214.5,18,2,20
118138,-207.943,-770.869,1214.5,18,2,20
118139,-292.857,-840.89,1214.5,18,2,20
118140,-267.618,-728.646,1214.5,18,2,20
118141,-252.514,-722.79,1214.5,18,2,20
118142,-279.276,-890.111,1225.5,18,2,21
118143,-236.243,-976.322,1225.5,18,2,21
118144,-295.635,-896.648,1225.5,18,2,21
118145,-220.929,-926.567,1225.5,18,2,21
118146,-274.392,-826.941,1225.5,18,2,21
118147,-262.8,-883.604,1225.5,18,2,21
118148,-275.526,-858.862,1225.5,18,2,21
118149,-170.986,-757.191,1217.5,18,2,22
118150,-225.763,-831.126,1217.5,18,2,22
118151,-206.527,-771.329,1217.5,18,2,22
118152,-141.199,-847.946,1217.5,18,2,22
118153,-205.872,-835.082,1217.5,18,2,22
118154,-132.349,-796.688,1217.5,18,2,22
118155,-80.5803,-907.859,1222.5,18,2,23
118156,-132.385,-974.693,1222.5,18,2,23
118157,-127.582,-943.852,1222.5,18,2,23
118158,-54.3766,-847.057,1214.5,18,2,24
118159,-52.3743,-805.499,1214.5,18,2,24
118160,-27.9301,-827.946,1214.5,18,2,24
118161,-24.5773,-828.166,1214.5,18,2,24
118162,-100.652,-812.757,1214.5,18,2,24
118163,-78.074,-897.616,1214.5,18,2,24
118164,-4.07464,-787.82,1214.5,18,2,24
118165,-84.3124,-845.095,1214.5,18,2,24
118166,-71.0157,-831.078,1214.5,18,2,24
118167,-0.710119,-840.152,1214.5,18,2,24
118168,28.8,-910.8,1225.5,18,2,25
118169,-44.7,-942.0,1225.5,18,2,25
118170,4.8,-869.2,1225.5,18,2,25
118171,35.724,-898.32,1225.5,18,2,25
118172,-7.2,-1004.4,1225.5,18,2,25
118173,-47.22,-962.8,1225.5,18,2,25
118174,61.8,-879.6,1225.5,18,2,25
