hit_id,x,y,z,volume_id,layer_id,module_id
63232,-282.806,-25.3265,-2948.5,12,2,1
63233,-294.886,-24.3072,-2948.5,12,2,1
63234,-288.919,-23.559,-2948.5,12,2,1
63235,-327.831,-15.8885,-2948.5,12,2,1
63236,-380.379,-21.7539,-2948.5,12,2,1
63237,-368.048,-6.45098,-2948.5,12,2,1
63238,-264.241,-13.8677,-2948.5,12,2,1
63239,-246.702,-26.0685,-2948.5,12,2,1
63240,-312.046,-18.6153,-2948.5,12,2,1
63241,-335.733,-24.6829,-2948.5,12,2,1
63242,-473.007,-13.1424,-2954.5,12,2,2
63243,-414.419,-29.1225,-2954.5,12,2,2
63244,-397.802,-25.3849,-2954.5,12,2,2
63245,-439.077,-39.4814,-2954.5,12,2,2
63246,-422.281,-17.5451,-2954.5,12,2,2
63247,-514.528,-1.4521,-2954.5,12,2,2
63248,-521.581,-47.0793,-2954.5,12,2,2
63249,-534.812,-57.5977,-2954.5,12,2,2
63250,-634.985,-32.1967,-2948.5,12,2,3
63251,-605.456,-45.3493,-2948.5,12,2,3
63252,-550.132,-8.06939,-2948.5,12,2,3
63253,-690.251,-55.3207,-2948.5,12,2,3
63254,-573.778,-53.6628,-2948.5,12,2,3
63255,-690.477,-5.14383,-2948.5,12,2,3
63256,-550.186,-10.8494,-2948.5,12,2,3
63257,-568.955,-53.9708,-2948.5,12,2,3
63258,-544.006,-77.2929,-2945.5,12,2,4
63259,-567.218,-68.8197,-2945.5,12,2,4
63260,-306.521,-41.0911,-2945.5,12,2,5
63261,-301.676,-40.9273,-2945.5,12,2,5
63262,-280.616,-56.7099,-2945.5,12,2,5
63263,-279.383,-39.5146,-2945.5,12,2,5
63264,-242.285,-52.9569,-2945.5,12,2,5
63265,-343.139,-75.2893,-2945.5,12,2,5
63266,-515.263,-70.5465,-2951.5,12,2,6
63267,-483.161,-80.3883,-2951.5,12,2,6
63268,-389.117,-53.617,-2951.5,12,2,6
63269,-469.053,-106.109,-2951.5,12,2,6
63270,-459.272,-77.7089,-2951.5,12,2,6
63271,-426.162,-50.4984,-2951.5,12,2,6
63272,-644.787,-207.804,-2948.5,12,2,7
63273,-630.303,-141.31,-2948.5,12,2,7
63274,-581.858,-141.29,-2948.5,12,2,7
63275,-645.32,-143.221,-2948.5,12,2,7
63276,-532.128,-150.7,-2948.5,12,2,7
63277,-538.039,-128.638,-2948.5,12,2,7
63278,-534.041,-171.38,-2948.5,12,2,7
63279,-379.009,-95.9311,-2948.5,12,2,8
63280,-274.791,-71.6616,-2948.5,12,2,8
63281,-360.34,-91.3442,-2948.5,12,2,8
63282,-330.663,-110.977,-2948.5,12,2,8
63283,-360.235,-129.351,-2948.5,12,2,8
63284,-265.334,-94.8847,-2948.5,12,2,8
63285,-283.814,-91.7325,-2948.5,12,2,8
63286,-364.133,-91.2271,-2948.5,12,2,8
63287,-397.721,-107.005,-2954.5,12,2,9
63288,-388.128,-96.9569,-2954.5,12,2,9
63289,-582.887,-248.985,-2945.5,12,2,10
63290,-596.304,-214.032,-2945.5,12,2,10
63291,-534.144,-171.705,-2945.5,12,2,10
63292,-608.221,-256.654,-2945.5,12,2,10
63293,-552.87,-196.588,-2945.5,12,2,10
63294,-646.126,-208.135,-2945.5,12,2,10
63295,-523.17,-195.828,-2945.5,12,2,10
63296,-571.792,-256.123,-2945.5,12,2,10
63297,-481.617,-198.713,-2951.5,12,2,11
63298,-381.775,-141.857,-2951.5,12,2,11
63299,-504.216,-191.189,-2951.5,12,2,11
63300,-494.99,-222.87,-2951.5,12,2,11
63301,-484.903,-225.272,-2951.5,12,2,11
63302,-339.29,-148.098,-2945.5,12,2,12
63303,-263.992,-119.669,-2945.5,12,2,12
63304,-233.617,-111.315,-2945.5,12,2,12
63305,-294.111,-116.499,-2945.5,12,2,12
63306,-319.828,-135.651,-2945.5,12,2,12
63307,-240.827,-100.659,-2945.5,12,2,12
63308,-265.452,-95.0759,-2945.5,12,2,12
63309,-270.436,-119.878,-2945.5,12,2,12
63310,-280.852,-126.027,-2945.5,12,2,12
63311,-338.372,-122.958,-2945.5,12,2,12
63312,-349.302,-152.155,-2945.5,12,2,12
63313,-302.642,-113.383,-2945.5,12,2,12
63314,-332.288,-137.062,-2945.5,12,2,12
63315,-342.011,-156.939,-2945.5,12,2,12
63316,-251.897,-123.469,-2945.5,12,2,12
63317,-237.681,-104.922,-2945.5,12,2,12
63318,-229.354,-87.8689,-2945.5,12,2,12
63319,-511.009,-242.49,-2948.5,12,2,13
63320,-602.754,-341.731,-2948.5,12,2,13
63321,-547.032,-287.211,-2948.5,12,2,13
63322,-542.765,-250.649,-2948.5,12,2,13
63323,-505.7,-259.957,-2948.5,12,2,13
63324,-372.776,-236.372,-2954.5,12,2,14
63325,-414.002,-238.683,-2954.5,12,2,14
63326,-430.325,-258.764,-2954.5,12,2,14
63327,-413.273,-225.117,-2954.5,12,2,14
63328,-450.309,-241.626,-2954.5,12,2,14
63329,-378.564,-218.457,-2954.5,12,2,14
63330,-441.012,-224.544,-2954.5,12,2,14
63331,-353.701,-184.058,-2954.5,12,2,14
63332,-443.438,-249.924,-2954.5,12,2,14
63333,-386.182,-202.192,-2954.5,12,2,14
63334,-247.456,-143.793,-2948.5,12,2,15
63335,-252.696,-137.118,-2948.5,12,2,15
63336,-246.017,-143.886,-2948.5,12,2,15
63337,-234.747,-132.206,-2948.5,12,2,15
63338,-469.871,-318.254,-2945.5,12,2,16
63339,-473.874,-320.901,-2945.5,12,2,16
63340,-500.349,-361.655,-2945.5,12,2,16
63341,-328.17,-236.675,-2951.5,12,2,17
63342,-340.598,-262.708,-2951.5,12,2,17
63343,-371.871,-238.679,-2951.5,12,2,17
63344,-313.483,-245.97,-2951.5,12,2,17
63345,-231.126,-163.789,-2945.5,12,2,18
63346,-199.028,-167.719,-2945.5,12,2,18
63347,-218.208,-162.051,-2945.5,12,2,18
63348,-287.754,-241.453,-2945.5,12,2,18
63349,-234.29,-162.554,-2945.5,12,2,18
63350,-286.026,-207.603,-2945.5,12,2,18
63351,-238.919,-168.394,-2945.5,12,2,18
63352,-244.88,-184.501,-2945.5,12,2,18
63353,-301.533,-249.068,-2945.5,12,2,18
63354,-219.255,-152.607,-2945.5,12,2,18
63355,-202.406,-159.163,-2945.5,12,2,18
63356,-220.553,-187.035,-2945.5,12,2,18
63357,-276.067,-180.79,-2945.5,12,2,18
63358,-204.503,-168.404,-2945.5,12,2,18
63359,-461.708,-352.421,-2948.5,12,2,19
63360,-473.565,-379.728,-2948.5,12,2,19
63361,-479.326,-406.937,-2948.5,12,2,19
63362,-501.216,-362.744,-2948.5,12,2,19
63363,-341.552,-293.428,-2954.5,12,2,20
63364,-383.915,-332.465,-2954.5,12,2,20
63365,-349.06,-328.247,-2954.5,12,2,20
63366,-406.994,-361.566,-2954.5,12,2,20
63367,-220.988,-193.313,-2948.5,12,2,21
63368,-287.862,-241.338,-2948.5,12,2,21
63369,-268.329,-276.032,-2948.5,12,2,21
63370,-221.224,-187.817,-2948.5,12,2,21
63371,-248.572,-242.765,-2948.5,12,2,21
63372,-183.07,-193.285,-2948.5,12,2,21
63373,-230.022,-234.448,-2948.5,12,2,21
63374,-226.724,-195.976,-2948.5,12,2,21
63375,-287.588,-250.373,-2948.5,12,2,21
63376,-198.963,-167.695,-2948.5,12,2,21
63377,-227.41,-221.479,-2948.5,12,2,21
63378,-259.069,-245.628,-2948.5,12,2,21
63379,-175.491,-184.705,-2948.5,12,2,21
63380,-177.037,-180.444,-2948.5,12,2,21
63381,-293.692,-249.148,-2948.5,12,2,21
63382,-493.221,-468.727,-2945.5,12,2,22
63383,-452.916,-452.181,-2945.5,12,2,22
63384,-508.777,-471.838,-2945.5,12,2,22
63385,-455.575,-428.309,-2945.5,12,2,22
63386,-410.292,-458.318,-2945.5,12,2,22
63387,-437.841,-422.284,-2945.5,12,2,22
63388,-469.689,-429.468,-2945.5,12,2,22
63389,-469.293,-433.258,-2945.5,12,2,22
63390,-285.985,-293.485,-2951.5,12,2,23
63391,-268.516,-323.581,-2951.5,12,2,23
63392,-275.923,-339.492,-2951.5,12,2,23
63393,-325.394,-374.141,-2951.5,12,2,23
63394,-260.403,-297.034,-2951.5,12,2,23
63395,-227.183,-240.938,-2945.5,12,2,24
63396,-221.641,-237.756,-2945.5,12,2,24
63397,-175.212,-184.292,-2945.5,12,2,24
63398,-166.346,-224.628,-2945.5,12,2,24
63399,-188.807,-215.18,-2945.5,12,2,24
63400,-209.718,-264.992,-2945.5,12,2,24
63401,-260.006,-296.421,-2945.5,12,2,24
63402,-163.072,-183.514,-2945.5,12,2,24
63403,-183.048,-193.381,-2945.5,12,2,24
63404,-439.991,-512.008,-2948.5,12,2,25
63405,-407.258,-543.919,-2948.5,12,2,25
63406,-379.207,-438.472,-2948.5,12,2,25
63407,-442.193,-509.452,-2948.5,12,2,25
63408,-383.974,-499.465,-2948.5,12,2,25
63409,-410.34,-458.041,-2948.5,12,2,25
63410,-290.555,-457.678,-2954.5,12,2,26
63411,-270.127,-342.691,-2954.5,12,2,26
63412,-281.57,-368.046,-2954.5,12,2,26
63413,-279.663,-378.595,-2954.5,12,2,26
63414,-221.934,-354.815,-2954.5,12,2,26
63415,-283.68,-381.63,-2954.5,12,2,26
63416,-231.749,-321.366,-2954.5,12,2,26
63417,-231.312,-321.12,-2948.5,12,2,27
63418,-159.567,-276.385,-2948.5,12,2,27
63419,-157.996,-240.075,-2948.5,12,2,27
63420,-160.244,-237.16,-2948.5,12,2,27
63421,-176.07,-298.566,-2948.5,12,2,27
63422,-166.28,-224.573,-2948.5,12,2,27
63423,-195.961,-289.792,-2948.5,12,2,27
63424,-363.511,-514.884,-2945.5,12,2,28
63425,-339.842,-534.547,-2945.5,12,2,28
63426,-354.145,-535.274,-2945.5,12,2,28
63427,-315.405,-485.314,-2945.5,12,2,28
63428,-207.873,-378.929,-2951.5,12,2,29
63429,-193.994,-361.921,-2951.5,12,2,29
63430,-237.842,-456.97,-2951.5,12,2,29
63431,-221.192,-353.744,-2951.5,12,2,29
63432,-196.338,-377.078,-2951.5,12,2,29
63433,-159.645,-276.346,-2945.5,12,2,30
63434,-130.72,-246.559,-2945.5,12,2,30
63435,-155.374,-329.518,-2945.5,12,2,30
63436,-115.359,-259.645,-2945.5,12,2,30
63437,-126.04,-230.11,-2945.5,12,2,30
63438,-116.024,-210.969,-2945.5,12,2,30
63439,-172.901,-327.43,-2945.5,12,2,30
63440,-172.394,-343.799,-2945.5,12,2,30
63441,-238.593,-528.707,-2948.5,12,2,31
63442,-245.548,-539.978,-2948.5,12,2,31
63443,-286.835,-525.675,-2948.5,12,2,31
63444,-236.755,-536.377,-2948.5,12,2,31
63445,-167.473,-438.705,-2954.5,12,2,32
63446,-176.762,-393.294,-2954.5,12,2,32
63447,-177.491,-389.095,-2954.5,12,2,32
63448,-174.569,-426.674,-2954.5,12,2,32
63449,-138.119,-385.921,-2954.5,12,2,32
63450,-174.603,-472.12,-2954.5,12,2,32
63451,-213.322,-452.186,-2954.5,12,2,32
63452,-214.456,-624.42,-2945.5,12,2,33
63453,-238.278,-527.87,-2945.5,12,2,33
63454,-260.277,-609.401,-2945.5,12,2,33
63455,-190.14,-541.207,-2945.5,12,2,33
63456,-117.062,-306.656,-2948.5,12,2,34
63457,-125.771,-355.844,-2948.5,12,2,34
63458,-138.591,-349.901,-2948.5,12,2,34
63459,-113.133,-332.349,-2948.5,12,2,34
63460,-114.374,-299.972,-2948.5,12,2,34
63461,-93.6559,-247.493,-2948.5,12,2,34
63462,-161.091,-497.029,-2951.5,12,2,35
63463,-144.981,-439.23,-2951.5,12,2,35
63464,-114.19,-469.331,-2951.5,12,2,35
63465,-140.794,-524.107,-2951.5,12,2,35
63466,-163.43,-521.332,-2951.5,12,2,35
63467,-139.311,-397.156,-2951.5,12,2,35
63468,-98.4532,-391.443,-2951.5,12,2,35
63469,-178.981,-587.909,-2948.5,12,2,36
