hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
9,-97.2548,-10.8891,-1502.5,7,2,1,7.070727693590856e+17
10,-90.2929,-3.26937,-1502.5,7,2,1,6.755495648323174e+16
17,-97.2557,-6.57587,-1502.5,7,2,1,8.24159968759382e+17
18,-79.9994,-7.17379,-1502.5,7,2,1,1.0358464685539328e+17
19,-100.922,0.407992,-1502.5,7,2,1,8.782041263605023e+17
22,-136.308,0.330197,-1502.0,7,2,2,4513426512543744.0
23,-110.555,2.52188,-1502.0,7,2,2,5.359315854724956e+17
24,-129.148,-3.79354,-1502.0,7,2,2,8.196559568151511e+17
25,-153.202,-12.6639,-1502.0,7,2,2,4.1883730796609536e+17
26,-136.492,-9.08835,-1502.0,7,2,2,7.611100550125322e+17
27,-150.699,-10.1456,-1502.0,7,2,2,8.016449255600292e+17
28,-174.038,-2.01485,-1502.0,7,2,2,2.1169007320734106e+17
29,-103.95,-15.9393,-1498.0,7,2,3,1.396192850298798e+17
30,-143.559,-16.1636,-1498.0,7,2,3,2.251876092304425e+17
32,-104.363,-13.7755,-1498.0,7,2,3,8.737028631953408e+17
33,-115.442,-14.9676,-1498.0,7,2,3,8.737243036720824e+17
34,-109.871,-21.1573,-1498.0,7,2,3,4.458650904832246e+17
35,-79.3203,-17.989,-1498.0,7,2,4,6.575380525408584e+17
36,-87.6197,-17.1534,-1498.0,7,2,4,8.016515226297958e+17
37,-96.7733,-23.3618,-1498.0,7,2,4,2.161851516195963e+17
39,-85.6386,-16.1345,-1498.0,7,2,4,1.3961921631040307e+17
40,-77.2376,-25.4592,-1498.0,7,2,4,8.10658172128723e+17
41,-83.1324,-28.417,-1498.0,7,2,4,2.703197440521011e+16
42,-77.468,-17.2358,-1498.0,7,2,4,8.737045811822592e+17
47,-86.0223,-25.0119,-1498.0,7,2,4,1.5762983524866458e+17
51,-151.273,-30.1087,-1502.0,7,2,5,1.0358973209667174e+17
52,-116.417,-30.6427,-1502.0,7,2,5,6.710412922805289e+17
53,-153.128,-32.9079,-1502.0,7,2,5,9.277446156147753e+17
55,-137.648,-29.0615,-1502.0,7,2,5,1.7114035925286912e+17
