hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46130,-30.5843,-4.12885,598.0,9,2,4,6.305506770760499e+16
46140,-45.9291,-6.47587,598.0,9,2,4,4.458878366300242e+17
46141,-30.0554,-6.5729,598.0,9,2,4,1.5313324500792115e+17
46144,-33.755,-7.30684,598.0,9,2,4,3.017565681966121e+17
46147,-31.2841,-8.92471,598.0,9,2,4,7.340946420012155e+17
46162,-53.6144,-13.3602,598.0,9,2,4,8.016432762925875e+17
46165,-33.0817,-9.87049,598.0,9,2,4,1.0359241215626445e+17
46411,-32.3005,-41.168,598.0,9,2,14,1.1260016116681933e+17
46426,-31.7791,-43.4831,598.0,9,2,14,8.377011416502108e+17
46714,-7.24526,-45.8573,598.0,9,2,25,3.647977545699164e+17
46719,3.90127,-46.3396,598.0,9,2,25,8.106629824920945e+17
46724,-4.00503,-39.7364,598.0,9,2,25,8.782037827631186e+17
46727,-8.43618,-38.7106,598.0,9,2,25,4.233468861879419e+17
46746,-4.62524,-39.9697,598.0,9,2,25,7.791286454100951e+17
47047,23.6973,-30.2973,598.0,9,2,36,3.7380124297291366e+17
47051,18.3619,-30.2989,598.0,9,2,36,3.963180728786616e+17
47053,15.4623,-35.9021,598.0,9,2,36,1.0358739563446272e+17
47055,16.7238,-25.2333,598.0,9,2,36,8.331680613673206e+17
47057,36.5525,-59.6961,598.0,9,2,36,1.8023125883027456e+16
47061,30.8252,-49.4888,598.0,9,2,36,3.017470849088225e+17
47325,41.9693,-16.9783,598.0,9,2,47,5.584473158666158e+17
47329,35.5278,-13.7149,598.0,9,2,47,5.179179428772577e+17
47335,43.4532,-12.0728,598.0,9,2,47,2.296896970293248e+17
47346,51.4273,-19.8677,598.0,9,2,47,5.899729255750697e+17
47352,31.3532,-16.9106,598.0,9,2,47,7.11569084721922e+17
47353,32.5368,-17.9962,598.0,9,2,47,5.719618943199478e+17
47372,34.3169,-16.7852,598.0,9,2,47,6.845492049446175e+17
47659,34.225,12.8189,598.0,9,2,58,7.340910685884252e+17
47668,58.6383,18.1144,598.0,9,2,58,9.68274881957331e+17
47673,46.4975,12.7828,598.0,9,2,58,8.016502856792146e+17
47685,47.463,13.5802,598.0,9,2,58,8.376731041037025e+17
47693,29.8046,5.68996,598.0,9,2,58,4521879008182272.0
47708,61.6157,16.1039,598.0,9,2,58,6.48531746639315e+17
47981,24.808,24.3116,598.0,9,2,68,6.845547025027564e+17
48007,37.6312,40.3266,598.0,9,2,68,3.602895507376046e+17
48023,28.2272,36.1679,598.0,9,2,68,6.845546337832796e+17
48279,-2.07901,35.0806,598.0,9,2,79,6.800484228157932e+17
48288,6.06688,41.7182,598.0,9,2,79,5.629511216524165e+17
