hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46130,-30.5843,-4.12885,598.0,9,2,4,6.305506770760499e+16
46144,-33.755,-7.30684,598.0,9,2,4,3.017565681966121e+17
46148,-62.7797,-10.11,598.0,9,2,4,6.665354249104261e+17
46151,-30.568,-6.85022,598.0,9,2,4,1.531245863538524e+17
46154,-43.7904,-12.4928,598.0,9,2,4,6.710485078255862e+17
46156,-60.2325,-18.7028,598.0,9,2,4,8.647157300278067e+17
46159,-33.8304,-4.34253,598.0,9,2,4,3.648099179172987e+17
46165,-33.0817,-9.87049,598.0,9,2,4,1.0359241215626445e+17
46180,-32.2793,-12.2489,598.0,9,2,4,2.252177770807296e+16
46448,-40.3807,-44.8546,598.0,9,2,14,5.2692136256077824e+17
46727,-8.43618,-38.7106,598.0,9,2,25,4.233468861879419e+17
46733,-1.29359,-53.7172,598.0,9,2,25,3.0174138119225344e+17
47036,16.6986,-27.6802,598.0,9,2,36,4.233398768013148e+17
47053,15.4623,-35.9021,598.0,9,2,36,1.0358739563446272e+17
47055,16.7238,-25.2333,598.0,9,2,36,8.331680613673206e+17
47080,33.645,-46.5304,598.0,9,2,36,7.115689472829686e+17
47085,19.3404,-32.4697,598.0,9,2,36,2.927489566250107e+17
47331,53.0737,-21.7944,598.0,9,2,47,2.7028469711896576e+16
47657,36.0152,5.84406,598.0,9,2,58,6.89053560486232e+17
47962,18.7626,25.2402,598.0,9,2,68,1.5314204110094336e+17
47993,35.9451,46.5901,598.0,9,2,68,7.476024859458273e+17
48001,20.6003,24.9282,598.0,9,2,68,5.854779158822912e+17
48016,34.5544,35.6462,598.0,9,2,68,9.682896566448292e+17
48265,3.30403,60.7813,598.0,9,2,79,7.971391269094031e+17
48268,2.75214,46.7589,598.0,9,2,79,3.017490777736479e+17
48279,-2.07901,35.0806,598.0,9,2,79,6.800484228157932e+17
48297,4.17668,52.7512,598.0,9,2,79,4515556816322560.0
48567,-13.3265,27.2493,598.0,9,2,90,6.665330197287404e+17
48581,-14.8571,28.4073,598.0,9,2,90,7.340879074924954e+17
48876,-59.7428,18.1707,598.0,9,2,101,8.782030955683512e+17
49159,-35.6864,-5.04522,698.0,9,4,4,6.305506770760499e+16
49160,-39.3669,-5.26036,698.0,9,4,4,3.648099179172987e+17
49161,-37.7299,-14.1231,698.0,9,4,4,2.252177770807296e+16
49171,-51.178,-14.0093,698.0,9,4,4,6.710485078255862e+17
49173,-35.7554,-7.88994,698.0,9,4,4,1.531245863538524e+17
49186,-70.3316,-21.5387,698.0,9,4,4,8.647157300278067e+17
49187,-39.3493,-8.34139,698.0,9,4,4,3.017565681966121e+17
49190,-38.6088,-11.3517,698.0,9,4,4,1.0359241215626445e+17
49207,-73.8991,-11.494,698.0,9,4,4,6.665354249104261e+17
49453,-47.2331,-52.2618,698.0,9,4,14,5.2692136256077824e+17
49746,-1.88238,-62.473,698.0,9,4,25,3.0174138119225344e+17
49763,-9.18302,-44.3506,698.0,9,4,25,4.233468861879419e+17
50065,22.79,-37.9076,698.0,9,4,36,2.927489566250107e+17
50066,19.5669,-32.2653,698.0,9,4,36,4.233398768013148e+17
50079,39.0981,-54.3764,698.0,9,4,36,7.115689472829686e+17
50095,19.6806,-29.2929,698.0,9,4,36,8.331680613673206e+17
50109,18.4747,-41.7748,698.0,9,4,36,1.0358739563446272e+17
50382,61.5439,-25.8705,698.0,9,4,47,2.7028469711896576e+16
50686,42.0031,7.17878,698.0,9,4,58,6.89053560486232e+17
50961,22.0382,29.3834,698.0,9,4,68,1.5314204110094336e+17
50965,39.8654,41.9416,698.0,9,4,68,9.682896566448292e+17
50996,42.3016,54.0326,698.0,9,4,68,7.476024859458273e+17
50998,23.9537,29.2395,698.0,9,4,68,5.854779158822912e+17
51263,3.36245,54.5136,698.0,9,4,79,3.017490777736479e+17
51265,4.29915,70.8764,698.0,9,4,79,7.971391269094031e+17
51268,4.31543,61.5241,698.0,9,4,79,4515556816322560.0
51310,-2.20935,41.0718,698.0,9,4,79,6.800484228157932e+17
51565,-17.2452,33.1656,698.0,9,4,90,7.340879074924954e+17
51612,-15.6577,31.819,698.0,9,4,90,6.665330197287404e+17
51912,-69.4208,22.2878,698.0,9,4,101,8.782030955683512e+17
52228,-45.9525,-6.37864,818.0,9,6,4,3.648099179172987e+17
52233,-41.9397,-9.11755,818.0,9,6,4,1.531245863538524e+17
52235,-45.2205,-13.0419,818.0,9,6,4,1.0359241215626445e+17
52242,-87.3117,-12.9658,818.0,9,6,4,6.665354249104261e+17
52250,-46.0843,-9.4441,818.0,9,6,4,3.017565681966121e+17
52251,-60.1555,-15.6504,818.0,9,6,4,6.710485078255862e+17
52261,-41.8093,-6.20667,818.0,9,6,4,6.305506770760499e+16
52263,-44.2468,-16.3561,818.0,9,6,4,2.252177770807296e+16
52265,-82.5122,-24.9258,818.0,9,6,4,8.647157300278067e+17
52492,-55.4295,-61.1657,818.0,9,6,14,5.2692136256077824e+17
52819,-2.71208,-73.0154,818.0,9,6,25,3.0174138119225344e+17
52837,-10.0704,-51.1645,818.0,9,6,25,4.233468861879419e+17
53107,45.5882,-63.819,818.0,9,6,36,7.115689472829686e+17
53113,22.2777,-48.7463,818.0,9,6,36,1.0358739563446272e+17
53119,23.0647,-37.7817,818.0,9,6,36,4.233398768013148e+17
53137,27.0776,-44.3301,818.0,9,6,36,2.927489566250107e+17
53138,23.2753,-34.1063,818.0,9,6,36,8.331680613673206e+17
53434,71.6766,-30.9071,818.0,9,6,47,2.7028469711896576e+16
53704,49.1879,8.85227,818.0,9,6,58,6.89053560486232e+17
53964,25.9839,34.3112,818.0,9,6,68,1.5314204110094336e+17
53966,46.1259,49.6567,818.0,9,6,68,9.682896566448292e+17
53980,27.9276,34.4313,818.0,9,6,68,5.854779158822912e+17
54008,50.007,62.9005,818.0,9,6,68,7.476024859458273e+17
54265,-2.24701,48.2406,818.0,9,6,79,6.800484228157932e+17
54271,5.60528,83.0114,818.0,9,6,79,7.971391269094031e+17
54273,4.19034,63.7584,818.0,9,6,79,3.017490777736479e+17
54277,4.40352,72.2026,818.0,9,6,79,4515556816322560.0
54549,-20.1244,38.9166,818.0,9,6,90,7.340879074924954e+17
54578,-18.4078,37.2637,818.0,9,6,90,6.665330197287404e+17
54884,-80.9302,27.5963,818.0,9,6,101,8.782030955683512e+17
55179,-103.097,-14.3056,958.0,9,8,3,6.665354249104261e+17
55190,-96.708,-28.6938,958.0,9,8,4,8.647157300278067e+17
55204,-49.1866,-10.4974,958.0,9,8,4,1.531245863538524e+17
55211,-48.8637,-7.74603,958.0,9,8,4,6.305506770760499e+16
55212,-53.0187,-15.0169,958.0,9,8,4,1.0359241215626445e+17
55217,-51.8948,-18.8093,958.0,9,8,4,2.252177770807296e+16
55226,-53.8817,-10.6991,958.0,9,8,4,3.017565681966121e+17
55229,-53.6369,-7.86356,958.0,9,8,4,3.648099179172987e+17
55232,-70.5587,-17.3767,958.0,9,8,4,6.710485078255862e+17
55436,-65.0906,-71.4765,958.0,9,8,14,5.2692136256077824e+17
55729,-11.046,-59.0999,958.0,9,8,25,4.233468861879419e+17
55735,-3.8824,-85.3366,958.0,9,8,25,3.0174138119225344e+17
55963,32.1963,-51.8218,958.0,9,8,36,2.927489566250107e+17
55967,53.0359,-74.8243,958.0,9,8,36,7.115689472829686e+17
55969,27.5356,-39.7187,958.0,9,8,36,8.331680613673206e+17
55975,26.8258,-56.6466,958.0,9,8,36,1.0358739563446272e+17
55991,27.1865,-44.2208,958.0,9,8,36,4.233398768013148e+17
56225,83.3926,-36.9737,958.0,9,8,47,2.7028469711896576e+16
56496,57.534,10.9074,958.0,9,8,58,6.89053560486232e+17
56689,30.5809,40.0015,958.0,9,8,68,1.5314204110094336e+17
