hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46147,-31.2841,-8.92471,598.0,9,2,4,7.340946420012155e+17
46166,-37.6884,-3.21193,598.0,9,2,4,5.404834948920115e+16
46180,-32.2793,-12.2489,598.0,9,2,4,2.252177770807296e+16
46434,-28.4905,-39.8636,598.0,9,2,14,8.376704240441098e+17
46713,-6.09096,-71.3389,598.0,9,2,25,7.160822363565588e+17
46719,3.90127,-46.3396,598.0,9,2,25,8.106629824920945e+17
47034,27.3809,-36.2126,598.0,9,2,36,2.116750923614126e+17
47045,14.4612,-27.8569,598.0,9,2,36,1.0358732691498598e+17
47069,24.1797,-43.351,598.0,9,2,36,1.035926870341714e+17
47080,33.645,-46.5304,598.0,9,2,36,7.115689472829686e+17
47325,41.9693,-16.9783,598.0,9,2,47,5.584473158666158e+17
47355,43.7957,-14.9207,598.0,9,2,47,3.062495163050885e+17
47654,66.5914,18.5325,598.0,9,2,58,9.637714197689139e+17
47673,46.4975,12.7828,598.0,9,2,58,8.016502856792146e+17
47685,47.463,13.5802,598.0,9,2,58,8.376731041037025e+17
47708,61.6157,16.1039,598.0,9,2,58,6.48531746639315e+17
47990,40.4255,43.0594,598.0,9,2,68,6.306077142417408e+16
48001,20.6003,24.9282,598.0,9,2,68,5.854779158822912e+17
48274,4.99287,33.1699,598.0,9,2,79,8.64701848693506e+17
48281,2.1929,50.4867,598.0,9,2,79,4535210586669056.0
48287,6.43372,37.4576,598.0,9,2,79,6.845606123777556e+17
48561,-31.4033,44.9775,598.0,9,2,90,4.1883668949080474e+17
48566,-22.8896,28.118,598.0,9,2,90,5.584634649436488e+17
48567,-13.3265,27.2493,598.0,9,2,90,6.665330197287404e+17
48574,-35.3971,55.4184,598.0,9,2,90,9.412594002265375e+17
48581,-14.8571,28.4073,598.0,9,2,90,7.340879074924954e+17
48586,-21.3556,33.94,598.0,9,2,90,6.710514627630858e+17
48854,-26.3169,14.9327,598.0,9,2,101,7.115761628280259e+17
48876,-59.7428,18.1707,598.0,9,2,101,8.782030955683512e+17
48877,-44.3962,21.5555,598.0,9,2,101,4.4587017572450304e+17
49161,-37.7299,-14.1231,698.0,9,4,4,2.252177770807296e+16
49174,-36.4942,-10.227,698.0,9,4,4,7.340946420012155e+17
49179,-44.0171,-4.31995,698.0,9,4,4,5.404834948920115e+16
49448,-33.5061,-46.198,698.0,9,4,14,8.376704240441098e+17
49741,-7.45241,-82.265,698.0,9,4,25,7.160822363565588e+17
49769,2.42254,-53.0203,698.0,9,4,25,8.106629824920945e+17
50076,28.0181,-50.6497,698.0,9,4,36,1.035926870341714e+17
50079,39.0981,-54.3764,698.0,9,4,36,7.115689472829686e+17
50094,16.8947,-32.498,698.0,9,4,36,1.0358732691498598e+17
50096,31.92,-42.3757,698.0,9,4,36,2.116750923614126e+17
50339,51.0131,-17.6937,698.0,9,4,47,3.062495163050885e+17
