hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46180,-32.2793,-12.2489,598.0,9,2,4,2.252177770807296e+16
47668,58.6383,18.1144,598.0,9,2,58,9.68274881957331e+17
49161,-37.7299,-14.1231,698.0,9,4,4,2.252177770807296e+16
50675,68.3169,21.2135,698.0,9,4,58,9.68274881957331e+17
52263,-44.2468,-16.3561,818.0,9,6,4,2.252177770807296e+16
53719,79.9324,25.0777,818.0,9,6,58,9.68274881957331e+17
55217,-51.8948,-18.8093,958.0,9,8,4,2.252177770807296e+16
56475,93.4786,29.6154,958.0,9,8,58,9.68274881957331e+17
57733,-59.6372,-21.1823,1098.0,9,10,4,2.252177770807296e+16
58873,106.986,34.2496,1098.0,9,10,61,9.68274881957331e+17
59902,-70.7332,-24.3604,1298.0,9,12,4,2.252177770807296e+16
60854,126.267,40.923,1298.0,9,12,61,9.68274881957331e+17
61739,-81.9421,-27.3085,1498.0,9,14,4,2.252177770807296e+16
62537,145.559,47.7582,1498.0,9,14,61,9.68274881957331e+17
