hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46135,-39.5171,-8.12456,598.0,9,2,4,4512601878822912.0
46148,-62.7797,-10.11,598.0,9,2,4,6.665354249104261e+17
46151,-30.568,-6.85022,598.0,9,2,4,1.531245863538524e+17
46154,-43.7904,-12.4928,598.0,9,2,4,6.710485078255862e+17
46159,-33.8304,-4.34253,598.0,9,2,4,3.648099179172987e+17
46162,-53.6144,-13.3602,598.0,9,2,4,8.016432762925875e+17
46165,-33.0817,-9.87049,598.0,9,2,4,1.0359241215626445e+17
46166,-37.6884,-3.21193,598.0,9,2,4,5.404834948920115e+16
46180,-32.2793,-12.2489,598.0,9,2,4,2.252177770807296e+16
46414,-35.3699,-49.3042,598.0,9,2,14,5.6295902439224115e+17
46440,-45.3227,-46.4835,598.0,9,2,14,1.801441225337733e+17
46444,-23.5208,-37.8943,598.0,9,2,14,1.3060810004548813e+17
46719,3.90127,-46.3396,598.0,9,2,25,8.106629824920945e+17
46733,-1.29359,-53.7172,598.0,9,2,25,3.0174138119225344e+17
46748,-1.28792,-32.6151,598.0,9,2,25,1.576272239085486e+17
46754,-0.160361,-33.5827,598.0,9,2,25,1.1710259256308531e+17
47036,16.6986,-27.6802,598.0,9,2,36,4.233398768013148e+17
47045,14.4612,-27.8569,598.0,9,2,36,1.0358732691498598e+17
47053,15.4623,-35.9021,598.0,9,2,36,1.0358739563446272e+17
47055,16.7238,-25.2333,598.0,9,2,36,8.331680613673206e+17
47069,24.1797,-43.351,598.0,9,2,36,1.035926870341714e+17
47079,39.4414,-52.5442,598.0,9,2,36,1.1710341719680614e+17
47080,33.645,-46.5304,598.0,9,2,36,7.115689472829686e+17
47085,19.3404,-32.4697,598.0,9,2,36,2.927489566250107e+17
47329,35.5278,-13.7149,598.0,9,2,47,5.179179428772577e+17
47353,32.5368,-17.9962,598.0,9,2,47,5.719618943199478e+17
47377,39.3382,-16.8627,598.0,9,2,47,5.629531832367186e+17
47654,66.5914,18.5325,598.0,9,2,58,9.637714197689139e+17
47673,46.4975,12.7828,598.0,9,2,58,8.016502856792146e+17
47677,29.4441,8.63723,598.0,9,2,58,5.1792275324062925e+17
47685,47.463,13.5802,598.0,9,2,58,8.376731041037025e+17
47708,61.6157,16.1039,598.0,9,2,58,6.48531746639315e+17
47970,29.2322,38.2684,598.0,9,2,68,6.935579160278467e+17
47978,29.8093,31.3223,598.0,9,2,68,1.6665758162694963e+17
47990,40.4255,43.0594,598.0,9,2,68,6.306077142417408e+16
48001,20.6003,24.9282,598.0,9,2,68,5.854779158822912e+17
48007,37.6312,40.3266,598.0,9,2,68,3.602895507376046e+17
48265,3.30403,60.7813,598.0,9,2,79,7.971391269094031e+17
48277,3.18697,45.2739,598.0,9,2,79,4.098312769424589e+17
48279,-2.07901,35.0806,598.0,9,2,79,6.800484228157932e+17
48281,2.1929,50.4867,598.0,9,2,79,4535210586669056.0
48285,1.90839,39.2243,598.0,9,2,79,6.845718823719404e+17
48288,6.06688,41.7182,598.0,9,2,79,5.629511216524165e+17
48293,4.23659,37.5804,598.0,9,2,79,4.098338195630981e+17
48325,-2.59496,34.8977,598.0,9,2,79,7.836277782714778e+17
48593,-19.8531,35.1246,598.0,9,2,90,3.467775149049119e+17
48837,-33.3671,13.1987,598.0,9,2,101,1.531247237928059e+17
48850,-29.7733,12.4678,598.0,9,2,101,4.1883558997917696e+17
48874,-47.8304,18.8649,598.0,9,2,101,2.7472150141494886e+17
48878,-42.0123,13.6407,598.0,9,2,101,9.322525445691802e+17
49155,-62.5577,-15.7644,698.0,9,4,4,8.016432762925875e+17
49160,-39.3669,-5.26036,698.0,9,4,4,3.648099179172987e+17
49161,-37.7299,-14.1231,698.0,9,4,4,2.252177770807296e+16
49171,-51.178,-14.0093,698.0,9,4,4,6.710485078255862e+17
49173,-35.7554,-7.88994,698.0,9,4,4,1.531245863538524e+17
49179,-44.0171,-4.31995,698.0,9,4,4,5.404834948920115e+16
49190,-38.6088,-11.3517,698.0,9,4,4,1.0359241215626445e+17
49200,-46.0653,-9.54239,698.0,9,4,4,4512601878822912.0
49207,-73.8991,-11.494,698.0,9,4,4,6.665354249104261e+17
49434,-52.7537,-54.7222,698.0,9,4,14,1.801441225337733e+17
49444,-27.974,-43.8782,698.0,9,4,14,1.3060810004548813e+17
49458,-42.2741,-57.3109,698.0,9,4,14,5.6295902439224115e+17
49739,-1.37151,-38.1381,698.0,9,4,25,1.576272239085486e+17
49746,-1.88238,-62.473,698.0,9,4,25,3.0174138119225344e+17
49754,-0.503876,-39.222,698.0,9,4,25,1.1710259256308531e+17
49769,2.42254,-53.0203,698.0,9,4,25,8.106629824920945e+17
50065,22.79,-37.9076,698.0,9,4,36,2.927489566250107e+17
50066,19.5669,-32.2653,698.0,9,4,36,4.233398768013148e+17
