hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46130,-30.5843,-4.12885,598.0,9,2,4,6.305506770760499e+16
46144,-33.755,-7.30684,598.0,9,2,4,3.017565681966121e+17
46180,-32.2793,-12.2489,598.0,9,2,4,2.252177770807296e+16
46414,-35.3699,-49.3042,598.0,9,2,14,5.6295902439224115e+17
46426,-31.7791,-43.4831,598.0,9,2,14,8.377011416502108e+17
46730,-3.26792,-65.4207,598.0,9,2,25,8.016500108013076e+17
47045,14.4612,-27.8569,598.0,9,2,36,1.0358732691498598e+17
47055,16.7238,-25.2333,598.0,9,2,36,8.331680613673206e+17
47069,24.1797,-43.351,598.0,9,2,36,1.035926870341714e+17
47685,47.463,13.5802,598.0,9,2,58,8.376731041037025e+17
47981,24.808,24.3116,598.0,9,2,68,6.845547025027564e+17
47988,33.5828,50.1373,598.0,9,2,68,1.8915235258066534e+17
48001,20.6003,24.9282,598.0,9,2,68,5.854779158822912e+17
48265,3.30403,60.7813,598.0,9,2,79,7.971391269094031e+17
48567,-13.3265,27.2493,598.0,9,2,90,6.665330197287404e+17
49159,-35.6864,-5.04522,698.0,9,4,4,6.305506770760499e+16
49161,-37.7299,-14.1231,698.0,9,4,4,2.252177770807296e+16
49187,-39.3493,-8.34139,698.0,9,4,4,3.017565681966121e+17
49455,-37.1615,-50.4009,698.0,9,4,14,8.377011416502108e+17
49458,-42.2741,-57.3109,698.0,9,4,14,5.6295902439224115e+17
49751,-3.03158,-76.4377,698.0,9,4,25,8.016500108013076e+17
50076,28.0181,-50.6497,698.0,9,4,36,1.035926870341714e+17
50094,16.8947,-32.498,698.0,9,4,36,1.0358732691498598e+17
50095,19.6806,-29.2929,698.0,9,4,36,8.331680613673206e+17
50678,55.2342,15.9087,698.0,9,4,58,8.376731041037025e+17
50936,39.7955,58.1043,698.0,9,4,68,1.8915235258066534e+17
50995,28.9419,28.382,698.0,9,4,68,6.845547025027564e+17
50998,23.9537,29.2395,698.0,9,4,68,5.854779158822912e+17
51265,4.29915,70.8764,698.0,9,4,79,7.971391269094031e+17
51612,-15.6577,31.819,698.0,9,4,90,6.665330197287404e+17
52250,-46.0843,-9.4441,818.0,9,6,4,3.017565681966121e+17
52261,-41.8093,-6.20667,818.0,9,6,4,6.305506770760499e+16
52263,-44.2468,-16.3561,818.0,9,6,4,2.252177770807296e+16
52529,-43.7443,-58.5704,818.0,9,6,14,8.377011416502108e+17
52534,-50.7298,-66.7494,818.0,9,6,14,5.6295902439224115e+17
52823,-2.36332,-89.614,818.0,9,6,25,8.016500108013076e+17
53132,19.8673,-38.0186,818.0,9,6,36,1.0358732691498598e+17
53138,23.2753,-34.1063,818.0,9,6,36,8.331680613673206e+17
53143,32.6183,-59.4962,818.0,9,6,36,1.035926870341714e+17
53696,64.5521,18.7114,818.0,9,6,58,8.376731041037025e+17
53980,27.9276,34.4313,818.0,9,6,68,5.854779158822912e+17
53986,47.4534,67.4555,818.0,9,6,68,1.8915235258066534e+17
53999,33.852,33.3611,818.0,9,6,68,6.845547025027564e+17
54271,5.60528,83.0114,818.0,9,6,79,7.971391269094031e+17
54578,-18.4078,37.2637,818.0,9,6,90,6.665330197287404e+17
55211,-48.8637,-7.74603,958.0,9,8,4,6.305506770760499e+16
55217,-51.8948,-18.8093,958.0,9,8,4,2.252177770807296e+16
55226,-53.8817,-10.6991,958.0,9,8,4,3.017565681966121e+17
55430,-60.9379,-77.4697,958.0,9,8,14,5.6295902439224115e+17
55459,-51.556,-68.0247,958.0,9,8,14,8.377011416502108e+17
55818,-1.16205,-105.094,958.0,9,8,29,8.016500108013076e+17
55969,27.5356,-39.7187,958.0,9,8,36,8.331680613673206e+17
55976,37.8028,-69.8703,958.0,9,8,36,1.035926870341714e+17
55988,23.347,-44.4626,958.0,9,8,36,1.0358732691498598e+17
56491,75.3821,22.0313,958.0,9,8,58,8.376731041037025e+17
56703,56.7011,78.1292,958.0,9,8,68,1.8915235258066534e+17
56713,39.5726,39.1351,958.0,9,8,68,6.845547025027564e+17
56721,32.5894,40.5054,958.0,9,8,68,5.854779158822912e+17
56953,7.37782,97.2491,958.0,9,8,79,7.971391269094031e+17
57206,-21.6715,43.6422,958.0,9,8,90,6.665330197287404e+17
57733,-59.6372,-21.1823,1098.0,9,10,4,2.252177770807296e+16
57740,-61.6743,-11.85,1098.0,9,10,4,3.017565681966121e+17
57775,-55.9311,-9.39135,1098.0,9,10,4,6.305506770760499e+16
57962,-59.4453,-77.3389,1098.0,9,10,14,8.377011416502108e+17
57982,-71.4935,-87.7688,1098.0,9,10,16,5.6295902439224115e+17
58251,0.741359,-120.51,1098.0,9,10,29,8.016500108013076e+17
58379,42.8762,-80.2547,1098.0,9,10,36,1.035926870341714e+17
58387,31.8942,-45.3002,1098.0,9,10,36,8.331680613673206e+17
58397,26.8694,-50.8804,1098.0,9,10,36,1.0358732691498598e+17
58821,86.211,25.4024,1098.0,9,10,58,8.376731041037025e+17
58990,37.2154,46.6147,1098.0,9,10,68,5.854779158822912e+17
58992,45.2841,44.9756,1098.0,9,10,68,6.845547025027564e+17
59038,66.0867,88.5467,1098.0,9,10,70,1.8915235258066534e+17
59249,9.36278,111.453,1098.0,9,10,80,7.971391269094031e+17
59446,-24.9057,49.9726,1098.0,9,10,90,6.665330197287404e+17
59902,-70.7332,-24.3604,1298.0,9,12,4,2.252177770807296e+16
59916,-72.8245,-13.2928,1298.0,9,12,4,3.017565681966121e+17
59919,-66.0265,-11.9179,1298.0,9,12,4,6.305506770760499e+16
60108,-87.2412,-101.891,1298.0,9,12,16,5.6295902439224115e+17
60114,-71.0202,-90.5746,1298.0,9,12,16,8.377011416502108e+17
60316,4.21402,-142.573,1298.0,9,12,29,8.016500108013076e+17
60416,49.9133,-95.0319,1298.0,9,12,35,1.035926870341714e+17
60433,38.4314,-53.0971,1298.0,9,12,36,8.331680613673206e+17
60446,31.9245,-59.9909,1298.0,9,12,36,1.0358732691498598e+17
60853,101.65,30.2464,1298.0,9,12,61,8.376731041037025e+17
60952,43.755,55.3494,1298.0,9,12,68,5.854779158822912e+17
60969,53.4179,53.2672,1298.0,9,12,68,6.845547025027564e+17
60992,79.8688,103.187,1298.0,9,12,70,1.8915235258066534e+17
61158,12.5459,131.739,1298.0,9,12,80,7.971391269094031e+17
61342,-29.6549,59.0623,1298.0,9,12,90,6.665330197287404e+17
61729,-76.0205,-14.6257,1498.0,9,14,4,6.305506770760499e+16
61739,-81.9421,-27.3085,1498.0,9,14,4,2.252177770807296e+16
61756,-84.0238,-14.5417,1498.0,9,14,4,3.017565681966121e+17
61915,-103.676,-115.369,1498.0,9,14,16,5.6295902439224115e+17
61919,-82.7578,-103.614,1498.0,9,14,16,8.377011416502108e+17
62102,8.74162,-164.719,1498.0,9,14,29,8.016500108013076e+17
62178,56.7873,-109.857,1498.0,9,14,35,1.035926870341714e+17
62190,37.0059,-69.1442,1498.0,9,14,36,1.0358732691498598e+17
62196,45.1097,-60.8371,1498.0,9,14,36,8.331680613673206e+17
62541,117.088,35.1044,1498.0,9,14,61,8.376731041037025e+17
62626,50.1994,64.1266,1498.0,9,14,68,5.854779158822912e+17
62631,61.4757,61.6238,1498.0,9,14,68,6.845547025027564e+17
62662,93.9128,117.595,1498.0,9,14,70,1.8915235258066534e+17
62804,16.0742,151.966,1498.0,9,14,80,7.971391269094031e+17
62940,-34.4234,68.0878,1498.0,9,14,90,6.665330197287404e+17
47660,40.8372,16.3603,598.0,9,2,58,8.647065216179241e+17
47952,80.3438,67.464,598.0,9,2,67,6.710511878851789e+17
48022,23.3936,21.6548,598.0,9,2,68,4.954667400717926e+16
48687,-101.131,91.2668,598.0,9,2,95,6.395210426912604e+17
53135,22.94,-25.7122,818.0,9,6,36,7.97140982335275e+17
