hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46130,-30.5843,-4.12885,598.0,9,2,4,6.305506770760499e+16
46135,-39.5171,-8.12456,598.0,9,2,4,4512601878822912.0
46140,-45.9291,-6.47587,598.0,9,2,4,4.458878366300242e+17
46141,-30.0554,-6.5729,598.0,9,2,4,1.5313324500792115e+17
46147,-31.2841,-8.92471,598.0,9,2,4,7.340946420012155e+17
46148,-62.7797,-10.11,598.0,9,2,4,6.665354249104261e+17
46151,-30.568,-6.85022,598.0,9,2,4,1.531245863538524e+17
46154,-43.7904,-12.4928,598.0,9,2,4,6.710485078255862e+17
46156,-60.2325,-18.7028,598.0,9,2,4,8.647157300278067e+17
46162,-53.6144,-13.3602,598.0,9,2,4,8.016432762925875e+17
46166,-37.6884,-3.21193,598.0,9,2,4,5.404834948920115e+16
46167,-31.7498,-7.03111,598.0,9,2,4,3.5578450800122266e+17
46411,-32.3005,-41.168,598.0,9,2,14,1.1260016116681933e+17
46414,-35.3699,-49.3042,598.0,9,2,14,5.6295902439224115e+17
46426,-31.7791,-43.4831,598.0,9,2,14,8.377011416502108e+17
46432,-27.6168,-42.4591,598.0,9,2,14,1.1710101201512038e+17
46433,-41.1109,-51.8686,598.0,9,2,14,2.2518960209526784e+17
46434,-28.4905,-39.8636,598.0,9,2,14,8.376704240441098e+17
46440,-45.3227,-46.4835,598.0,9,2,14,1.801441225337733e+17
46444,-23.5208,-37.8943,598.0,9,2,14,1.3060810004548813e+17
46719,3.90127,-46.3396,598.0,9,2,25,8.106629824920945e+17
46724,-4.00503,-39.7364,598.0,9,2,25,8.782037827631186e+17
46730,-3.26792,-65.4207,598.0,9,2,25,8.016500108013076e+17
46733,-1.29359,-53.7172,598.0,9,2,25,3.0174138119225344e+17
46744,-0.0559788,-46.2764,598.0,9,2,25,6.305197533115187e+16
46746,-4.62524,-39.9697,598.0,9,2,25,7.791286454100951e+17
46754,-0.160361,-33.5827,598.0,9,2,25,1.1710259256308531e+17
47045,14.4612,-27.8569,598.0,9,2,36,1.0358732691498598e+17
47047,23.6973,-30.2973,598.0,9,2,36,3.7380124297291366e+17
47051,18.3619,-30.2989,598.0,9,2,36,3.963180728786616e+17
