hit_id,x,y,z,volume_id,layer_id,module_id,particle_id
46130,-30.5843,-4.12885,598.0,9,2,4,6.305506770760499e+16
46147,-31.2841,-8.92471,598.0,9,2,4,7.340946420012155e+17
46156,-60.2325,-18.7028,598.0,9,2,4,8.647157300278067e+17
46426,-31.7791,-43.4831,598.0,9,2,14,8.377011416502108e+17
47061,30.8252,-49.4888,598.0,9,2,36,3.017470849088225e+17
47069,24.1797,-43.351,598.0,9,2,36,1.035926870341714e+17
47080,33.645,-46.5304,598.0,9,2,36,7.115689472829686e+17
47706,53.0218,13.9378,598.0,9,2,58,7.160752269699318e+17
47708,61.6157,16.1039,598.0,9,2,58,6.48531746639315e+17
48265,3.30403,60.7813,598.0,9,2,79,7.971391269094031e+17
48277,3.18697,45.2739,598.0,9,2,79,4.098312769424589e+17
48586,-21.3556,33.94,598.0,9,2,90,6.710514627630858e+17
48593,-19.8531,35.1246,598.0,9,2,90,3.467775149049119e+17
48837,-33.3671,13.1987,598.0,9,2,101,1.531247237928059e+17
48848,-45.191,20.1529,598.0,9,2,101,4.6837965264624026e+17
49159,-35.6864,-5.04522,698.0,9,4,4,6.305506770760499e+16
49174,-36.4942,-10.227,698.0,9,4,4,7.340946420012155e+17
49186,-70.3316,-21.5387,698.0,9,4,4,8.647157300278067e+17
49455,-37.1615,-50.4009,698.0,9,4,14,8.377011416502108e+17
50076,28.0181,-50.6497,698.0,9,4,36,1.035926870341714e+17
50079,39.0981,-54.3764,698.0,9,4,36,7.115689472829686e+17
50091,36.2582,-57.3976,698.0,9,4,36,3.017470849088225e+17
50676,61.7466,16.3924,698.0,9,4,58,7.160752269699318e+17
50691,71.5212,19.4589,698.0,9,4,58,6.48531746639315e+17
51265,4.29915,70.8764,698.0,9,4,79,7.971391269094031e+17
51290,3.07169,52.7309,698.0,9,4,79,4.098312769424589e+17
51567,-23.4909,40.7738,698.0,9,4,90,3.467775149049119e+17
51606,-24.8398,39.6258,698.0,9,4,90,6.710514627630858e+17
51871,-52.7217,23.6511,698.0,9,4,101,4.6837965264624026e+17
51893,-38.8512,15.6868,698.0,9,4,101,1.531247237928059e+17
